u,v,key,osmid,highway,lanes,maxspeed,oneway,ref,reversed,length,geometry,name,bridge,access,tunnel,junction
887305490,887305494,0,75194007,residential,,,FALSE,,FALSE,201.4488601,"LINESTRING (-73.5383768 41.387717, -73.5364411 41.3883563, -73.5361578 41.3884299)",Mill Road,,,,
887305490,887305574,0,307661273,residential,,,FALSE,,FALSE,38.21053477,"LINESTRING (-73.5383768 41.387717, -73.5383658 41.3875189, -73.5383256 41.3873767)",Warrington Round,,,,
887305490,3128618553,0,307661273,residential,,,FALSE,,TRUE,376.5076216,"LINESTRING (-73.5383768 41.387717, -73.5383497 41.3878892, -73.5382478 41.3881025, -73.5380547 41.3882997, -73.5376792 41.3884808, -73.5367138 41.3887867, -73.5360165 41.388996, -73.5352333 41.3891851, -73.5346784 41.3893259)",Warrington Round,,,,
887305494,7460780150,0,75194007,residential,,,FALSE,,FALSE,110.4523438,"LINESTRING (-73.5361578 41.3884299, -73.5357137 41.3886291, -73.5352225 41.3887827, -73.5349632 41.3888501)",Mill Road,,,,
887305494,887305490,0,75194007,residential,,,FALSE,,TRUE,201.4488601,"LINESTRING (-73.5361578 41.3884299, -73.5364411 41.3883563, -73.5383768 41.387717)",Mill Road,,,,
887305494,887305552,0,1190772246,residential,,,FALSE,,TRUE,82.44614289,"LINESTRING (-73.5361578 41.3884299, -73.5365097 41.388171, -73.5368174 41.3878797)",Shawe Street,,,,
887305517,1978729016,0,307661273,residential,,,FALSE,,FALSE,28.63875784,"LINESTRING (-73.5377653 41.3867971, -73.5374485 41.3866979)",Warrington Round,,,,
887305517,887305542,0,75194018,residential,,,FALSE,,FALSE,105.7489234,"LINESTRING (-73.5377653 41.3867971, -73.5376518 41.3869416, -73.5374708 41.3870171, -73.5372329 41.3871078, -73.5371368 41.3872267, -73.5370371 41.3875055)",Shawe Street,,,,
887305517,887305588,0,307661273,residential,,,FALSE,,TRUE,48.97094942,"LINESTRING (-73.5377653 41.3867971, -73.5379227 41.3869017, -73.5381579 41.3871225)",Warrington Round,,,,
887305542,887305588,0,75194024,residential,,,FALSE,,TRUE,102.7446544,"LINESTRING (-73.5370371 41.3875055, -73.5381579 41.3871225)",Mercy Street,,,,
887305542,887305552,0,1190772246,residential,,,FALSE,,FALSE,45.4670659,"LINESTRING (-73.5370371 41.3875055, -73.5368174 41.3878797)",Shawe Street,,,,
887305542,887305517,0,75194018,residential,,,FALSE,,TRUE,105.7489234,"LINESTRING (-73.5370371 41.3875055, -73.5371368 41.3872267, -73.5372329 41.3871078, -73.5374708 41.3870171, -73.5376518 41.3869416, -73.5377653 41.3867971)",Shawe Street,,,,
887305552,887305574,0,75194022,residential,,,FALSE,,TRUE,137.6923653,"LINESTRING (-73.5368174 41.3878797, -73.5383256 41.3873767)",Orwich Court,,,,
887305552,887305542,0,1190772246,residential,,,FALSE,,TRUE,45.4670659,"LINESTRING (-73.5368174 41.3878797, -73.5370371 41.3875055)",Shawe Street,,,,
887305552,887305494,0,1190772246,residential,,,FALSE,,FALSE,82.44614289,"LINESTRING (-73.5368174 41.3878797, -73.5365097 41.388171, -73.5361578 41.3884299)",Shawe Street,,,,
887305574,887305552,0,75194022,residential,,,FALSE,,FALSE,137.6923653,"LINESTRING (-73.5383256 41.3873767, -73.5368174 41.3878797)",Orwich Court,,,,
887305574,887305588,0,307661273,residential,,,FALSE,,FALSE,31.5386357,"LINESTRING (-73.5383256 41.3873767, -73.5381579 41.3871225)",Warrington Round,,,,
887305574,887305490,0,307661273,residential,,,FALSE,,TRUE,38.21053477,"LINESTRING (-73.5383256 41.3873767, -73.5383658 41.3875189, -73.5383768 41.387717)",Warrington Round,,,,
887305588,887305542,0,75194024,residential,,,FALSE,,FALSE,102.7446544,"LINESTRING (-73.5381579 41.3871225, -73.5370371 41.3875055)",Mercy Street,,,,
887305588,887305574,0,307661273,residential,,,FALSE,,TRUE,31.5386357,"LINESTRING (-73.5381579 41.3871225, -73.5383256 41.3873767)",Warrington Round,,,,
887305588,887305517,0,307661273,residential,,,FALSE,,FALSE,48.97094942,"LINESTRING (-73.5381579 41.3871225, -73.5379227 41.3869017, -73.5377653 41.3867971)",Warrington Round,,,,
889113659,331419566,0,192607057,secondary_link,,,TRUE,,FALSE,75.03382517,"LINESTRING (-73.4784705 41.3779559, -73.4780804 41.3779756, -73.4780055 41.3779719, -73.4779394 41.3779579, -73.4778712 41.3779293, -73.4778104 41.3778918, -73.4776736 41.3777745)",,,,,
889113659,94406013,0,660071319,secondary,4,30 mph,FALSE,,FALSE,51.46299894,"LINESTRING (-73.4784705 41.3779559, -73.4782743 41.378034, -73.4781465 41.3780871, -73.478101 41.378106, -73.477931 41.3781801)",Backus Avenue,,,,
889113659,83969186,0,"[660071314, 660071315, 660071319]",secondary,4,30 mph,FALSE,,"[False, True]",882.8356098,"LINESTRING (-73.4784705 41.3779559, -73.478728 41.3778544, -73.478947 41.3777727, -73.4791254 41.3777121, -73.4792883 41.3776599, -73.4794698 41.3776111, -73.4796406 41.3775819, -73.4798261 41.377561, -73.480005 41.3775557, -73.4808055 41.3775595, -73.4809835 41.3775518, -73.4811535 41.3775343, -73.4813123 41.3775092, -73.4814668 41.377476, -73.4816318 41.3774264, -73.4817952 41.3773653, -73.4819546 41.3772981, -73.4849411 41.376038, -73.4860424 41.3755733, -73.4861769 41.3755165, -73.4873601 41.3750173, -73.4876375 41.3749002, -73.487726 41.3748629, -73.4878153 41.3748127, -73.4879537 41.3747169)",Backus Avenue,,,,
889129726,3244635933,0,75296681,residential,,,FALSE,,TRUE,115.7179351,"LINESTRING (-73.4969903 41.3804931, -73.4980792 41.3807774, -73.498208 41.3807855, -73.4983121 41.3807767)",Lake Place North,,,,
889131666,331109251,0,10164858,residential,,,FALSE,,TRUE,256.2376783,"LINESTRING (-73.4987713 41.3846468, -73.4990609 41.3847756, -73.4990983 41.3848015, -73.4991329 41.3848281, -73.4991654 41.3848579, -73.4991908 41.3848869, -73.4992091 41.384928, -73.4992203 41.3849624, -73.4992142 41.3849974, -73.4991575 41.3850896, -73.4986091 41.3858717, -73.4983987 41.3861717, -73.4983378 41.386269, -73.4983225 41.3862944, -73.4982865 41.386354, -73.4982374 41.3864162, -73.498186 41.386481, -73.4981043 41.38658)",Vespucci Drive,,,,
889168944,331424242,0,94700420,motorway_link,1,,TRUE,,FALSE,108.0249063,"LINESTRING (-73.5211043 41.3915544, -73.5214078 41.3915105, -73.5214958 41.391498, -73.521573 41.391488, -73.5216527 41.3914793, -73.5217317 41.391472, -73.5218161 41.3914666, -73.5218972 41.3914652, -73.5219787 41.3914657, -73.5221313 41.391464, -73.5223854 41.391497)",,,,,
889168944,83893862,0,660071222,tertiary,4,,FALSE,,FALSE,43.85095866,"LINESTRING (-73.5211043 41.3915544, -73.5210788 41.3915739, -73.5210554 41.391595, -73.5210324 41.3916199, -73.5210135 41.3916453, -73.5209985 41.3916711, -73.5209887 41.3916971, -73.5209825 41.3917226, -73.520979 41.3917505, -73.5209773 41.3917771, -73.5209779 41.391817, -73.5209858 41.3919214)",Milestone Road,,,,
889168944,94375758,0,660071222,tertiary,4,,FALSE,,TRUE,41.82421933,"LINESTRING (-73.5211043 41.3915544, -73.5211356 41.3915345, -73.5211779 41.3915107, -73.5212439 41.3914772, -73.5214072 41.3913964, -73.5215183 41.3913427)",Milestone Road,,,,
896590904,84030260,0,10181271,residential,,,FALSE,,FALSE,467.0577151,"LINESTRING (-73.4704422 41.4127585, -73.4702158 41.4128445, -73.4688354 41.4133306, -73.4654548 41.4145211, -73.4653758 41.4145489)",Farm Street,,,,
896590904,333778915,0,30285884,secondary,,,FALSE,CT 39,FALSE,89.54490774,"LINESTRING (-73.4704422 41.4127585, -73.4704564 41.4127912, -73.4706308 41.4131946, -73.4707979 41.413518)",Clapboard Ridge Road,,,,
896590904,333778909,0,30285884,secondary,,,FALSE,CT 39,TRUE,151.6965745,"LINESTRING (-73.4704422 41.4127585, -73.4704248 41.4127183, -73.4703132 41.4124801, -73.470158 41.412192, -73.4701406 41.4121583, -73.4697382 41.4115017)",Clapboard Ridge Road,,,,
896592616,84036180,0,10185722,residential,,,FALSE,,TRUE,260.7840763,"LINESTRING (-73.4673463 41.4183177, -73.4673327 41.4182404, -73.4670057 41.4178106, -73.4661889 41.4170144, -73.4660174 41.4168601, -73.4658428 41.4167721, -73.4656943 41.4167505, -73.4652998 41.4167538)",Breeze Hill Road,,,,
896592628,83928647,0,10186257,residential,,,FALSE,,TRUE,347.582376,"LINESTRING (-73.4679842 41.4179939, -73.4677481 41.4175111, -73.4675121 41.4170928, -73.4671044 41.4166744, -73.4667182 41.4163123, -73.4661388 41.4157813, -73.4658599 41.4153388)",Terrace Street,,,,
896592637,83955100,0,10186634,residential,,,FALSE,,TRUE,154.5876306,"LINESTRING (-73.4786922 41.4100368, -73.4788149 41.4102897, -73.4790108 41.4106206, -73.4793031 41.4109737, -73.4796987 41.4111467)",Mohawk Circle,,,,
977030910,83997800,0,10181460,residential,,,FALSE,,TRUE,203.1198028,"LINESTRING (-73.4582872 41.3494976, -73.4581531 41.3492822, -73.4579935 41.3490415, -73.457913 41.3488301, -73.4579144 41.3487136, -73.4579533 41.3485915, -73.4582216 41.348024, -73.4583006 41.347775)",Marion Street,,,,
977032861,84000461,0,10176100,residential,,,FALSE,,TRUE,39.17957159,"LINESTRING (-73.4592555 41.3517014, -73.4592327 41.3518625, -73.4591657 41.3519383, -73.4590583 41.3519964)",Paul Street,,,,
977037176,84002951,0,"[10170913, 10176513]",residential,,,FALSE,,TRUE,468.2446215,"LINESTRING (-73.4657049 41.3593843, -73.4656593 41.3593312, -73.4655802 41.3592829, -73.4654984 41.3592406, -73.4654085 41.3592195, -73.4651926 41.3592313, -73.4649995 41.3592648, -73.4648814 41.3592705, -73.4647876 41.3592305, -73.4647179 41.3591822, -73.4646079 41.3590652, -73.4643396 41.3589121, -73.4638783 41.358694, -73.4637456 41.3585752, -73.4636087 41.3584903, -73.463488 41.358285, -73.4634237 41.3579743, -73.4634787 41.3579048, -73.4634639 41.357776, -73.4632829 41.3575955, -73.463189 41.3574508, -73.4631541 41.3572525, -73.4629355 41.3570509, -73.4628208 41.3567926, -73.4626471 41.3564017)","['Old Boston Road', 'Post Road']",,,,
977374693,83964346,0,10171264,residential,,,FALSE,,TRUE,638.2464291,"LINESTRING (-73.448605 41.3330457, -73.4474803 41.3337285, -73.447466 41.3337388, -73.4472709 41.3338791, -73.44715 41.334043, -73.4471455 41.3342184, -73.4472125 41.3343823, -73.4478874 41.3354155, -73.4481986 41.3358183, -73.4484829 41.3361285, -73.4485079 41.3361479, -73.4486429 41.3362526, -73.4486754 41.3362778, -73.4487085 41.3363035, -73.4491272 41.3365523, -73.4491869 41.3365772, -73.4494086 41.3366697, -73.4495042 41.3367096, -73.4496614 41.3367494, -73.4498353 41.3367935, -73.4498814 41.3367968, -73.4501243 41.3368144, -73.4504207 41.336789, -73.4507325 41.3367575)",Wicks Manor Drive,,,,
977374693,83900290,0,10173607,tertiary,,,FALSE,,FALSE,284.741944,"LINESTRING (-73.448605 41.3330457, -73.4482268 41.3327371, -73.4479898 41.3325898, -73.4477036 41.3324534, -73.4470363 41.3322556, -73.445645 41.33186)",West Redding Road,,,,
977374693,83979291,0,10173607,tertiary,,,FALSE,,TRUE,514.7595302,"LINESTRING (-73.448605 41.3330457, -73.4490529 41.333469, -73.4492827 41.3337609, -73.4496815 41.3340931, -73.4504703 41.3347015, -73.4506439 41.334867, -73.450784 41.3350421, -73.4510609 41.3352526, -73.4512806 41.335364, -73.4515024 41.3354178, -73.4517713 41.3354225, -73.4523038 41.3353501, -73.4526259 41.3353199, -73.4533083 41.3352558)",West Redding Road,,,,
977374912,83979291,0,10173607,tertiary,,,FALSE,,FALSE,35.34495004,"LINESTRING (-73.4537283 41.3352823, -73.4535193 41.3352542, -73.4533083 41.3352558)",West Redding Road,,,,
977374912,83984042,0,10173607,tertiary,,,FALSE,,TRUE,1293.030722,"LINESTRING (-73.4537283 41.3352823, -73.4538806 41.3353597, -73.45411 41.3355213, -73.45494 41.3363393, -73.4551826 41.3364964, -73.455416 41.336712, -73.4558068 41.3371709, -73.4560016 41.3374469, -73.456294 41.3378635, -73.4566038 41.3382355, -73.4566679 41.3382778, -73.4567903 41.3383586, -73.4572845 41.3385825, -73.4576735 41.3387434, -73.4585531 41.3391071, -73.4587412 41.3392474, -73.4588567 41.3394181, -73.4589358 41.3395799, -73.4590227 41.3401715, -73.4591851 41.3405834, -73.45969 41.3414941, -73.4598781 41.3418354, -73.4601169 41.3420075, -73.460495 41.3421923, -73.4608419 41.3422527, -73.4613344 41.3422643, -73.4622871 41.3421451, -73.463354 41.3420115, -73.463639 41.3420026, -73.4640424 41.3420863)",West Redding Road,,,,
977374912,977375072,0,258362496,residential,,,FALSE,,FALSE,19.82610973,"LINESTRING (-73.4537283 41.3352823, -73.4536605 41.3352138, -73.4536334 41.3351231)",East Starrs Plain Road,,,,
977375072,977374912,0,258362496,residential,,,FALSE,,TRUE,19.82610973,"LINESTRING (-73.4536334 41.3351231, -73.4536605 41.3352138, -73.4537283 41.3352823)",East Starrs Plain Road,,,,
977375072,83979291,0,848808327,residential,,,FALSE,,FALSE,30.97988329,"LINESTRING (-73.4536334 41.3351231, -73.4534207 41.3351986, -73.4533083 41.3352558)",East Starrs Plain Road,,,,
977375072,7908654560,0,"[848808328, 10173106, 1062854763, 848808327]",residential,,,FALSE,,TRUE,318.1564667,"LINESTRING (-73.4536334 41.3351231, -73.4542073 41.3349298, -73.4548002 41.3347356, -73.4549943 41.3346721, -73.4550021 41.3346695, -73.4551396 41.3346188, -73.4552543 41.3345701, -73.4553167 41.3345114, -73.4553812 41.3344148, -73.4553784 41.334341, -73.4553479 41.3342554, -73.4553421 41.3342393, -73.4552242 41.3340318, -73.455208 41.3339554, -73.4552344 41.3338364, -73.4551884 41.3337555, -73.4551707 41.333709, -73.4551636 41.3336625, -73.4551707 41.333616, -73.4551884 41.3335655, -73.4552065 41.3335422, -73.4552131 41.3335336, -73.4552326 41.3334885, -73.4552574 41.3333543, -73.4552969 41.3331201)",East Starrs Plain Road,yes,,,
983283669,83906665,0,660071475,secondary,,35 mph,FALSE,CT 39,TRUE,52.7653645,"LINESTRING (-73.4622356 41.4051334, -73.4628374 41.404987)",North Main Street,,,,
983283669,83972524,0,30285883,secondary,,35 mph,FALSE,CT 39,FALSE,73.70519945,"LINESTRING (-73.4622356 41.4051334, -73.4620782 41.4051717, -73.4618847 41.4052188, -73.4617855 41.4052367, -73.4616358 41.4052638, -73.461583 41.4052678, -73.4613783 41.4052832)",North Main Street,,,,
983283669,333779768,0,84639267,secondary_link,,,TRUE,,FALSE,71.51570002,"LINESTRING (-73.4622356 41.4051334, -73.4624468 41.405123, -73.4625917 41.4051431, -73.462715 41.4051914, -73.4627986 41.4052408, -73.4628599 41.4052999, -73.4629335 41.4054006)",,,,,
1099450569,94406892,0,"[30089989, 852838245, 852838246]",residential,,,FALSE,,TRUE,383.9515946,"LINESTRING (-73.4775639 41.3740703, -73.4776419 41.3742227, -73.4776485 41.3742658, -73.4776419 41.374309, -73.4776202 41.3743435, -73.4775788 41.3743764, -73.4774112 41.3744712, -73.477203 41.3745816, -73.477072 41.3746541, -73.4767701 41.3748212, -73.4767322 41.3748382, -73.4766537 41.3748734, -73.4765403 41.3749147, -73.4755851 41.3752022, -73.4755607 41.3752095, -73.4754367 41.375251, -73.4753219 41.3752969, -73.4752608 41.3753242, -73.4748324 41.375516, -73.4744486 41.3756902, -73.4742208 41.3757956, -73.4741412 41.3758287, -73.474052 41.3758527, -73.4739536 41.3758636)",Wibling Road,yes,,,
1171328096,1171330177,0,1346212871,secondary,2,35 mph,FALSE,,FALSE,11.20680398,"LINESTRING (-73.5406433 41.3908393, -73.5405992 41.3907441)",Saw Mill Road,,,,
1171330177,1171328096,0,1346212871,secondary,2,35 mph,FALSE,,TRUE,11.20680398,"LINESTRING (-73.5405992 41.3907441, -73.5406433 41.3908393)",Saw Mill Road,,,,
1171330177,1783208251,0,"[121796696, 101447385]",primary,"['1', '2']",45 mph,TRUE,US 6;US 202,FALSE,366.9695586,"LINESTRING (-73.5405992 41.3907441, -73.5404235 41.3907931, -73.5390664 41.3911785, -73.5389112 41.391223, -73.5383284 41.391393, -73.5380842 41.3914633, -73.5374817 41.3916416, -73.5371869 41.3917386, -73.5365123 41.391963)",Mill Plain Road,,,,
1171330177,61298018,0,1346212871,secondary,2,35 mph,FALSE,,FALSE,39.28312162,"LINESTRING (-73.5405992 41.3907441, -73.5405701 41.3906804, -73.5405482 41.3906194, -73.5405004 41.3904726, -73.5404794 41.3904027)",Saw Mill Road,,,,
1284295725,83975930,0,10175801,secondary,4,,FALSE,,FALSE,45.41319877,"LINESTRING (-73.4355757 41.4177817, -73.4354885 41.417944, -73.4354798 41.4179602, -73.4353651 41.4181583)",Great Plain Road,,,,
1284295725,83998225,0,10175801,secondary,4,,FALSE,,TRUE,307.004248,"LINESTRING (-73.4355757 41.4177817, -73.4356655 41.4175579, -73.4357165 41.4174287, -73.4358425 41.4171345, -73.435986 41.4169047, -73.4362992 41.4164999, -73.4364534 41.4163174, -73.4366593 41.4161107, -73.4368638 41.4159302, -73.437065 41.4157607, -73.4372018 41.4156159, -73.437299 41.4154852, -73.4373426 41.4153941)",Great Plain Road,,,,
1284295725,7018504605,0,750631918,tertiary,,,FALSE,,TRUE,57.77369456,"LINESTRING (-73.4355757 41.4177817, -73.435579 41.4178546, -73.4355951 41.417922, -73.4356213 41.4180181, -73.4356825 41.4181154, -73.4356937 41.4181332, -73.4357909 41.4182675)",Great Plain Road,,,,
1284295751,94379498,0,121501145,motorway,3,55 mph,TRUE,I 84,FALSE,537.5084129,"LINESTRING (-73.5166212 41.3901622, -73.5154516 41.3900931, -73.5139826 41.3900047, -73.5119424 41.3898765, -73.510199 41.3897716)",,,,,
1298906689,854532448,0,71896695,residential,,,FALSE,,TRUE,147.970162,"LINESTRING (-73.4792064 41.3887538, -73.4791746 41.3888083, -73.4791652 41.3888597, -73.4791761 41.3889169, -73.4792022 41.3889668, -73.4792655 41.3890293, -73.4793789 41.3891163, -73.4795114 41.3892007, -73.4796554 41.3892662, -73.4798205 41.3893217, -73.4799917 41.3893661, -73.480149 41.3893921, -73.4803033 41.3894063, -73.4804925 41.3894068)",Mill Ridge Drive,,,,
1298906690,854532507,0,71896697,residential,,,FALSE,,TRUE,177.9437211,"LINESTRING (-73.4816656 41.3891678, -73.4816803 41.3890824, -73.4816826 41.3890013, -73.4816733 41.3889214, -73.4813327 41.3875929)",Midfield Road,,,,
1334640914,83965684,0,10171439,residential,,,FALSE,,FALSE,250.0345959,"LINESTRING (-73.4726057 41.4536612, -73.4724837 41.4531549, -73.4724665 41.4530838, -73.4723748 41.45266, -73.4720537 41.4514512)",Wilkes Road,,,,
1334640916,83916257,0,10165752,residential,,,FALSE,,TRUE,79.3703376,"LINESTRING (-73.4686841 41.4497469, -73.4681854 41.449826, -73.4677454 41.4498617)",Beardsley Road,,,,
1334645446,83955492,0,10170186,residential,,,FALSE,,TRUE,124.1982604,"LINESTRING (-73.4782369 41.4341142, -73.4785051 41.4341866, -73.4785255 41.4341994, -73.4786714 41.4342912, -73.4788176 41.4344541, -73.4790784 41.4349619)",Fieldstone Drive,,,,
1334645454,84011957,0,10178065,residential,,,FALSE,,TRUE,275.6792733,"LINESTRING (-73.4843308 41.4363503, -73.4844352 41.4362214, -73.4845132 41.4361251, -73.4845609 41.4359824, -73.4845985 41.4358699, -73.484604 41.435831, -73.4846253 41.4356809, -73.4844795 41.4352569, -73.484186 41.4345607, -73.4841642 41.4345037, -73.4841502 41.4344041, -73.4841614 41.4343064, -73.4842597 41.4341208, -73.4843463 41.4339997)",Mountain Laurel Lane,,,,
1335036886,83926523,0,10166891,residential,,,FALSE,,FALSE,318.4952524,"LINESTRING (-73.4734331 41.4221832, -73.4733311 41.4220571, -73.472757 41.4213469, -73.4725792 41.4211269, -73.4718812 41.4202636, -73.4716806 41.4199149, -73.4716422 41.4196769)",Eastwood Road,,,,
1335039796,9037243862,0,10172739,residential,,,FALSE,,TRUE,104.5581246,"LINESTRING (-73.4732541 41.4145468, -73.4735919 41.4152254, -73.4737111 41.415422)",Crest Road,,,,
1335039796,1335039806,0,118764810,residential,,,FALSE,,FALSE,19.04575471,"LINESTRING (-73.4732541 41.4145468, -73.4733017 41.4145232, -73.4733351 41.4144885, -73.4733501 41.4144471, -73.4733447 41.4144045)",Field Road,,,,
1335039796,1335039798,0,118764810,residential,,,FALSE,,TRUE,19.09550144,"LINESTRING (-73.4732541 41.4145468, -73.4731983 41.4145564, -73.4731416 41.4145506, -73.4730912 41.4145302, -73.4730538 41.4144977)",Field Road,,,,
1335039798,333778918,0,10173525,residential,,,FALSE,,TRUE,126.3635491,"LINESTRING (-73.4730538 41.4144977, -73.4721656 41.4148827, -73.471738 41.4150613)",Field Road,,,,
1335039798,1335039796,0,118764810,residential,,,FALSE,,FALSE,19.09550144,"LINESTRING (-73.4730538 41.4144977, -73.4730912 41.4145302, -73.4731416 41.4145506, -73.4731983 41.4145564, -73.4732541 41.4145468)",Field Road,,,,
1335039798,1335039814,0,118764810,residential,,,FALSE,,TRUE,18.83660785,"LINESTRING (-73.4730538 41.4144977, -73.4730341 41.414458, -73.4730342 41.4144157, -73.4730539 41.414376, -73.4730908 41.4143439)",Field Road,,,,
1335039806,1335039814,0,118764810,residential,,,FALSE,,FALSE,26.12093007,"LINESTRING (-73.4733447 41.4144045, -73.4733162 41.4143627, -73.4732684 41.4143323, -73.4732087 41.414318, -73.4731463 41.4143221, -73.4730908 41.4143439)",Field Road,,,,
1335039806,1335039796,0,118764810,residential,,,FALSE,,TRUE,19.04575471,"LINESTRING (-73.4733447 41.4144045, -73.4733501 41.4144471, -73.4733351 41.4144885, -73.4733017 41.4145232, -73.4732541 41.4145468)",Field Road,,,,
1335039806,83938142,0,118764811,residential,,,FALSE,,FALSE,143.6451363,"LINESTRING (-73.4733447 41.4144045, -73.4734787 41.4144017, -73.4737408 41.4144149, -73.4741081 41.4144796, -73.4744429 41.4145905, -73.474729 41.4145824, -73.4750054 41.4145025)",Field Road,,,,
1335039814,1335039798,0,118764810,residential,,,FALSE,,FALSE,18.83660785,"LINESTRING (-73.4730908 41.4143439, -73.4730539 41.414376, -73.4730342 41.4144157, -73.4730341 41.414458, -73.4730538 41.4144977)",Field Road,,,,
1335039814,1335039806,0,118764810,residential,,,FALSE,,TRUE,26.12093007,"LINESTRING (-73.4730908 41.4143439, -73.4731463 41.4143221, -73.4732087 41.414318, -73.4732684 41.4143323, -73.4733162 41.4143627, -73.4733447 41.4144045)",Field Road,,,,
1335039814,3566511744,0,118764813,residential,,,FALSE,,FALSE,153.7106679,"LINESTRING (-73.4730908 41.4143439, -73.4727157 41.4136637, -73.4724413 41.4132507, -73.4723147 41.4130921)",Crest Road,,,,
1338292246,1338292291,0,10180029,residential,,,FALSE,,TRUE,614.4345719,"LINESTRING (-73.4880202 41.4265443, -73.4880926 41.4268022, -73.4881349 41.4268932, -73.4882073 41.4269812, -73.4883709 41.4270873, -73.4884648 41.4271466, -73.4887243 41.4273015, -73.4888443 41.4274111, -73.488967 41.4276011, -73.4890388 41.4277057, -73.4905663 41.4299501, -73.4906602 41.4301557, -73.490689 41.4302749, -73.4906869 41.4303598, -73.4906509 41.430546, -73.4906133 41.430671, -73.4903598 41.4312396, -73.4902398 41.4314513)",Flintlock Drive,,,,
1338292291,1338292246,0,10180029,residential,,,FALSE,,FALSE,614.4345719,"LINESTRING (-73.4902398 41.4314513, -73.4903598 41.4312396, -73.4906133 41.430671, -73.4906509 41.430546, -73.4906869 41.4303598, -73.490689 41.4302749, -73.4906602 41.4301557, -73.4905663 41.4299501, -73.4890388 41.4277057, -73.488967 41.4276011, -73.4888443 41.4274111, -73.4887243 41.4273015, -73.4884648 41.4271466, -73.4883709 41.4270873, -73.4882073 41.4269812, -73.4881349 41.4268932, -73.4880926 41.4268022, -73.4880202 41.4265443)",Flintlock Drive,,,,
1338292291,333779534,0,30285884,secondary,,,FALSE,CT 39,FALSE,163.9251765,"LINESTRING (-73.4902398 41.4314513, -73.4903477 41.4314875, -73.4913059 41.4318163, -73.4916526 41.431954, -73.492004 41.4321003)",Clapboard Ridge Road,,,,
1338292291,333779517,0,30285884,secondary,,,FALSE,CT 39,TRUE,722.8092041,"LINESTRING (-73.4902398 41.4314513, -73.4890515 41.431039, -73.4886619 41.4308882, -73.4883602 41.4307384, -73.4880417 41.4305318, -73.4876682 41.4302311, -73.4872216 41.4298696, -73.486952 41.4296544, -73.4867417 41.4294881, -73.4866044 41.4293717, -73.4864511 41.4292407, -73.4863298 41.4291205, -73.4861136 41.4288729, -73.4858845 41.4285956, -73.4855814 41.4282328, -73.4853836 41.4279988, -73.4852964 41.4278973, -73.4850517 41.4276218, -73.4848968 41.4274609, -73.484701 41.4272683, -73.4843034 41.4268988)",Clapboard Ridge Road,,,,
1338292295,84039076,0,10182533,residential,,,FALSE,,TRUE,308.600201,"LINESTRING (-73.4953539 41.4318037, -73.4953526 41.4317753, -73.4953505 41.4317329, -73.4953527 41.4315654, -73.4953502 41.4315212, -73.4953003 41.4313894, -73.495177 41.4312597, -73.4949993 41.4311692, -73.4947982 41.4311235, -73.49466 41.431124, -73.4945045 41.4311537, -73.4931225 41.4315845, -73.4929226 41.4316378, -73.4928086 41.4316353, -73.4925952 41.4315904, -73.4924466 41.4315432)",Elmar Drive,,,,
1338301833,83976791,0,10172769,residential,,,FALSE,,TRUE,220.6783488,"LINESTRING (-73.5065064 41.4357606, -73.5066176 41.4358532, -73.5075731 41.4363495, -73.5077908 41.436477, -73.5080066 41.4366736, -73.5083039 41.4369973, -73.5083829 41.4371173)",Kingswood Road,,,,
1338301844,1338301851,0,258362498,residential,,,FALSE,,FALSE,11.35687543,"LINESTRING (-73.4958732 41.4327489, -73.4957425 41.4327777)",Highland Park Drive,,,,
1338301844,1338301868,0,119041634,residential,,,FALSE,,FALSE,79.7563095,"LINESTRING (-73.4958732 41.4327489, -73.4959237 41.4327729, -73.4959821 41.4327824, -73.4960413 41.4327761, -73.4960939 41.4327548, -73.4961335 41.4327212, -73.4961551 41.4326794, -73.496156 41.4326345, -73.4961362 41.4325922, -73.4960981 41.4325577, -73.4960464 41.4325352, -73.4959875 41.4325274, -73.4959287 41.4325355, -73.4958772 41.4325583, -73.4958395 41.4325931, -73.4958201 41.4326355, -73.4958215 41.4326803)",Highland Park Drive,,,,
1338301844,1338301868,1,119041634,residential,,,FALSE,,TRUE,8.871256619,"LINESTRING (-73.4958732 41.4327489, -73.4958401 41.4327177, -73.4958215 41.4326803)",Highland Park Drive,,,,
1338301851,1338301868,0,10176664,residential,,,FALSE,,FALSE,12.67566657,"LINESTRING (-73.4957425 41.4327777, -73.4958215 41.4326803)",Highland Park Drive,,,,
1338301851,1338301844,0,258362498,residential,,,FALSE,,TRUE,11.35687543,"LINESTRING (-73.4957425 41.4327777, -73.4958732 41.4327489)",Highland Park Drive,,,,
1338301851,333779539,0,10176664,residential,,,FALSE,,TRUE,210.3039173,"LINESTRING (-73.4957425 41.4327777, -73.4947638 41.4332073, -73.4946619 41.4332314, -73.4945823 41.4332154, -73.4945179 41.4331607, -73.4943363 41.4329243, -73.4942262 41.4328793, -73.494086 41.4328638, -73.493677 41.4330389)",Highland Park Drive,,,,
1338301868,1338301851,0,10176664,residential,,,FALSE,,TRUE,12.67566657,"LINESTRING (-73.4958215 41.4326803, -73.4957425 41.4327777)",Highland Park Drive,,,,
